Price,GLD,WTI,DXY,SPX,BTC,SLV,COPPER,NG
Ticker,GLD,CL=F,DX-Y.NYB,^GSPC,BTC-USD,SLV,HG=F,NG=F
Date,,,,,,,,
2021-08-24,168.64999389648438,67.54000091552734,92.88999938964844,4486.22998046875,47706.1171875,22.079999923706055,4.255000114440918,3.8959999084472656
2021-08-25,167.47999572753906,68.36000061035156,92.83000183105469,4496.18994140625,48960.7890625,22.09000015258789,4.264999866485596,3.8970000743865967
2021-08-26,167.6699981689453,67.41999816894531,93.05999755859375,4470.0,46942.21875,21.850000381469727,4.245999813079834,4.184000015258789
2021-08-27,170.19000244140625,68.73999786376953,92.69000244140625,4509.3701171875,49058.66796875,22.329999923706055,4.316500186920166,4.369999885559082
2021-08-28,170.19000244140625,68.73999786376953,92.69000244140625,4509.3701171875,48902.40234375,22.329999923706055,4.316500186920166,4.369999885559082
2021-08-29,170.19000244140625,68.73999786376953,92.69000244140625,4509.3701171875,48829.83203125,22.329999923706055,4.316500186920166,4.369999885559082
2021-08-30,169.35000610351562,69.20999908447266,92.6500015258789,4528.7900390625,47054.984375,22.260000228881836,4.361000061035156,4.304999828338623
2021-08-31,169.69000244140625,68.5,92.62999725341797,4522.68017578125,47166.6875,22.139999389648438,4.360000133514404,4.376999855041504
2021-09-01,169.6999969482422,68.58999633789062,92.44999694824219,4524.08984375,48847.02734375,22.3700008392334,4.263000011444092,4.614999771118164
2021-09-02,169.25,69.98999786376953,92.2300033569336,4536.9501953125,49327.72265625,22.139999389648438,4.289999961853027,4.640999794006348
2021-09-03,171.05999755859375,69.29000091552734,92.04000091552734,4535.43017578125,50025.375,22.8799991607666,4.325500011444092,4.711999893188477
2021-09-04,171.05999755859375,69.29000091552734,92.04000091552734,4535.43017578125,49944.625,22.8799991607666,4.325500011444092,4.711999893188477
2021-09-05,171.05999755859375,69.29000091552734,92.04000091552734,4535.43017578125,51753.41015625,22.8799991607666,4.325500011444092,4.711999893188477
2021-09-06,171.05999755859375,69.29000091552734,92.04000091552734,4535.43017578125,52633.53515625,22.8799991607666,4.325500011444092,4.711999893188477
2021-09-07,167.7100067138672,68.3499984741211,92.5199966430664,4520.02978515625,46811.12890625,22.510000228881836,4.277500152587891,4.567999839782715
2021-09-08,167.2899932861328,69.30000305175781,92.6500015258789,4514.06982421875,46091.390625,22.170000076293945,4.23199987411499,4.914000034332275
2021-09-09,168.02999877929688,68.13999938964844,92.4800033569336,4493.27978515625,46391.421875,22.270000457763672,4.2835001945495605,5.031000137329102
2021-09-10,167.17999267578125,69.72000122070312,92.58000183105469,4458.580078125,44883.91015625,21.989999771118164,4.447999954223633,4.938000202178955
2021-09-11,167.17999267578125,69.72000122070312,92.58000183105469,4458.580078125,45201.45703125,21.989999771118164,4.447999954223633,4.938000202178955
